respondent_id,xyz_vaccine,seasonal_vaccine
27018,0.11663838712248259,0.14575777327694103
27019,0.9490231124651488,0.9361695316249781
27020,0.20710275721216728,0.33091544486949365
27021,0.09976949052981901,0.5
27022,0.14246964738537657,0.13388980359410402
27023,0.103366099246041,0.10777139463468138
27024,0.14990329362096314,0.3352807341410339
27025,0.13801498029392495,0.07150275958578863
27026,0.08994331838053403,0.39855792238306725
27027,0.12319016274199875,0.8708407925387367
27028,0.1685553421572326,0.8841329386957225
27029,0.07706032432051449,0.27747840543608265
27030,0.10201291109899946,0.18243751316271165
27031,0.21959893166419653,0.9082786063877791
27032,0.12951675279757274,0.4431096198427418
27033,0.1586357210872377,0.7073077074145225
27034,0.04882357413878452,0.4944486874355912
27035,0.14584886461329288,0.4100577804881513
27036,0.14858071723961008,0.6733831203048904
27037,0.5280544173450136,0.8159505119704707
27038,0.09181377688629827,0.048838477641636555
27039,0.8833158689326667,0.9271746724580588
27040,0.15390576441660195,0.341913209601161
27041,0.12631780447048027,0.6744562837121479
27042,0.0999603949223895,0.7927778914986787
27043,0.6400763035967538,0.7572995830139244
27044,0.09852280709614684,0.1075116416006651
27045,0.10175045087121788,0.6669763333479335
27046,0.10359066730272937,0.08762343384857016
27047,0.40848723448605306,0.5055295943433141
27048,0.12843936637842265,0.3027913769999227
27049,0.1559949261486832,0.9048503440409783
27050,0.08928566813058586,0.5953812953181971
27051,0.11130896725146988,0.18682752712617884
27052,0.10815829291587527,0.1001681952965959
27053,0.9558100660277463,0.9125523170552102
27054,0.10327940877402836,0.08314606211630261
27055,0.1143762926589324,0.9186619326959928
27056,0.11021258721192989,0.1605554427697877
27057,0.10113998656639962,0.07448047323085467
27058,0.9160808140880154,0.9176830117140288
27059,0.09666587924822684,0.11793032447307693
27060,0.10769919120719025,0.3325947758165705
27061,0.06635273109686117,0.4811822858876017
27062,0.12086660555818213,0.485326297737351
27063,0.10081721324089434,0.6349500034511038
27064,0.1752570892354737,0.5634247000076216
27065,0.1030756178345585,0.3786261456964744
27066,0.06756303212219505,0.4884293916504739
27067,0.3815910123470732,0.8520039167593237
27068,0.881595982111434,0.8658511397249411
27069,0.7372397349611299,0.9346160042307585
27070,0.12074643270889589,0.07465495953264419
27071,0.13942876334532325,0.11951169182452658
27072,0.11737712902855575,0.8220805891815834
27073,0.09725220618202352,0.9031616581383038
27074,0.1182019582449085,0.25452290718436604
27075,0.8245076226010488,0.8099498331963442
27076,0.5,0.7073243933170618
27077,0.10378719639956732,0.1733050655274704
27078,0.13884526898629262,0.8872483376793252
27079,0.17339660195629672,0.8889033848063717
27080,0.11495660829653685,0.12987478365396216
27081,0.10239309296844176,0.7390179353152894
27082,0.16270225985411815,0.24693330982566003
27083,0.07845886598685105,0.19113068528525698
27084,0.81359733716838,0.8521925889562421
27085,0.1280696193141637,0.06949694295635632
27086,0.08555051814799365,0.07836983415802987
27087,0.1079897131228604,0.21046802996193364
27088,0.2980906488161731,0.6922593369721286
27089,0.10542404819359907,0.13936938980424368
27090,0.13442592835383346,0.7377392345473386
27091,0.33890348219141186,0.22824929368583338
27092,0.11453637001423252,0.1483458120206261
27093,0.17476758551120275,0.35058032731570127
27094,0.1295271624200419,0.15874440221975952
27095,0.12584029976953623,0.6479425903204069
27096,0.12994548071071796,0.11580218617327351
27097,0.7937096188199962,0.777595844782253
27098,0.6672135757242854,0.7718718508108119
27099,0.10903349330308151,0.3612326545445529
27100,0.1591680644627116,0.8258960180672311
27101,0.14058674400935725,0.6565393987744613
27102,0.09404539675447357,0.9191035848815754
27103,0.10124860435982143,0.1431554521295881
27104,0.10628620936044135,0.6274098521859212
27105,0.21500457589125388,0.506913267095399
27106,0.47698912932070425,0.9498980391281936
27107,0.37047445279857777,0.7807618916471747
27108,0.19807374820978024,0.3906859731289895
27109,0.17885920753179976,0.26685986555433694
27110,0.13021025750385765,0.279411869067865
27111,0.12943505396735774,0.32808350159189936
27112,0.12861611983851193,0.6039983459437135
27113,0.13897897128523765,0.1120652810877793
27114,0.10268480322395356,0.13860287179863245
27115,0.26294864757811837,0.8245708408218058
27116,0.09465636141019765,0.9485485222521327
27117,0.10731035113877771,0.10421411927308409
27118,0.13534343852654926,0.5290260985563975
27119,0.14911837457035687,0.19482482669889628
27120,0.19387532418256773,0.9672935711174119
27121,0.08816711361407087,0.814504840102689
27122,0.07215761226987746,0.153777828294309
27123,0.10551990276820543,0.12869749029366476
27124,0.07990609317893124,0.08794679020530434
27125,0.09734326229307844,0.08997337918600826
27126,0.20022496231139894,0.0964381713290298
27127,0.09430841981135424,0.1412773114882109
27128,0.08180444018014547,0.6644228712500942
27129,0.256415155320945,0.6762905151066099
27130,0.1212965477383407,0.30991271908163814
27131,0.1152576423510515,0.07446499722765468
27132,0.6701799668932025,0.8656734169102914
27133,0.1454058539468413,0.5762140750931047
27134,0.8312319180439318,0.9669350403612567
27135,0.1689845631450113,0.6719135009611362
27136,0.11695303677363215,0.47769306960427566
27137,0.08640558346597288,0.1901891326608873
27138,0.12623255621184518,0.717392880216789
27139,0.10138246826624964,0.13007341323463
27140,0.9530993531046946,0.8960671036520049
27141,0.6595108948771584,0.7285626127057031
27142,0.11653741198819245,0.23784087821361763
27143,0.19386860280242033,0.43490893205004943
27144,0.17615377288488057,0.33147130172333705
27145,0.5149597682948008,0.7398005759430479
27146,0.10082526128445332,0.9466875604474251
27147,0.08873117199250008,0.16820082675351378
27148,0.1097740386796333,0.08725935447758192
27149,0.18024312882004354,0.09211740240938286
27150,0.5763848879681276,0.8957782493927192
27151,0.1457327316971573,0.8732482289809554
27152,0.07802711443893703,0.17092592610139257
27153,0.12329713119460074,0.8593418206278561
27154,0.8215622925307763,0.8984263353156156
27155,0.13304802256037174,0.6999871454320837
27156,0.13079902966831677,0.43070820977464264
27157,0.08313413363557379,0.64758510814222
27158,0.12232905791383013,0.285904469035598
27159,0.08327998706076035,0.06639112626982653
27160,0.1932526902568962,0.24811745837188623
27161,0.19359921527523946,0.6643175813342588
27162,0.08774372570230912,0.9035779295428168
27163,0.5,0.29833440751693957
27164,0.18290013616915876,0.235684668954241
27165,0.6057979139595713,0.7406811294389756
27166,0.08883815934903644,0.24504322561366376
27167,0.13240775488860185,0.6403709996821401
27168,0.1707485695976493,0.8456577611583492
27169,0.3779276248185622,0.7485554317240372
27170,0.18264685285651436,0.9235767630157317
27171,0.11806406012179621,0.3504933538470408
27172,0.10900106083743046,0.8669727768552885
27173,0.1552980938923282,0.5699920259409174
27174,0.1645312887297657,0.20979797704560688
27175,0.12485208737079338,0.12150082997396694
27176,0.6612108972627496,0.8551370129843778
27177,0.7703472958410069,0.8446279305040274
27178,0.10795383463063266,0.2891049322397158
27179,0.09567726010160606,0.1471612428978443
27180,0.16172174349999596,0.47996119829415795
27181,0.07503155325312533,0.9205751896390827
27182,0.5957825492860919,0.8095054898889285
27183,0.11388041400056083,0.7535061720268208
27184,0.12422335069509259,0.30526603170483696
27185,0.4064280608215818,0.7899894369459611
27186,0.11047317064449215,0.7223787622314327
27187,0.09803732806797677,0.20047184237923
27188,0.07005954363793787,0.32974591290041155
27189,0.08315871920931335,0.6733722731364887
27190,0.48437975802280375,0.7768469721383375
27191,0.059889642980010455,0.8979058737248212
27192,0.5719505722116011,0.852009724034476
27193,0.10999495337288825,0.09075494037554632
27194,0.11445025974821463,0.5626350458103703
27195,0.08490893877568167,0.07120947540650065
27196,0.18058073091628285,0.17634890892152547
27197,0.038522751802215725,0.5886998690381756
27198,0.8997771366619055,0.869717599346952
27199,0.11473542477491903,0.1775218250546303
27200,0.18122171083697128,0.5452966406320457
27201,0.716695042003168,0.8394418183730217
27202,0.08333686055432067,0.22900955269886872
27203,0.08462478806487089,0.0664628917052226
27204,0.0971854276361135,0.04282272567140262
27205,0.15554554037289114,0.3804043079983637
27206,0.1691047311847005,0.3016090412778034
27207,0.1038875097007465,0.09227850067639332
27208,0.6966215134968211,0.6158247252453114
27209,0.1225773216881896,0.3022462305319908
27210,0.12992214077199885,0.25953084484090533
27211,0.1206437118860559,0.31428487589232423
27212,0.5876688089929084,0.9554096642295103
27213,0.3321859606489696,0.44845503175883666
27214,0.11178423292505883,0.08754046931184845
27215,0.11376287251555554,0.7161475719563678
27216,0.0981525620019623,0.8696749690452444
27217,0.15021358429402748,0.2993141313132843
27218,0.4138026224819824,0.9428068048788438
27219,0.41970071169908324,0.7947221633583346
27220,0.0832184278006461,0.38916096137135675
27221,0.12272359399735976,0.7474977173501851
27222,0.20074823669350553,0.7959716975971639
27223,0.09705567690853073,0.777170122846556
27224,0.15088762485726193,0.7888288698906422
27225,0.1296896927739957,0.18246343987796632
27226,0.12088943644302051,0.3450467594401494
27227,0.12340630801948953,0.31032653027577894
27228,0.17312160639701288,0.9104921060111896
27229,0.6149852396466139,0.8310876977440922
27230,0.10580395944891631,0.9312494620083867
27231,0.21940418251830562,0.8431469522242816
27232,0.09495913634885383,0.475326032009582
27233,0.06011036267780539,0.2910512941511193
27234,0.14353327854567072,0.1524065198525928
27235,0.9173379476088326,0.9208563715650968
27236,0.1310365557320564,0.9505785010869574
27237,0.2414656302713127,0.7319286793618688
27238,0.16965870107954906,0.8524643618085134
27239,0.3307918053242335,0.156016997777524
27240,0.12408572599490635,0.4564974758694388
27241,0.13321503884326788,0.1496804883728055
27242,0.12823359527586897,0.7016723013297316
27243,0.08964519723868236,0.05969920249754889
27244,0.07947969532424524,0.040273219325072336
27245,0.11383858925615767,0.3343343120480208
27246,0.906230157918831,0.9133397387292552
27247,0.10889642163056688,0.9339104957485138
27248,0.12980330421078976,0.6361081811481755
27249,0.11907267225709642,0.5285800989845111
27250,0.11553978153560261,0.14217005405261557
27251,0.11553874382201688,0.2988789498827375
27252,0.10828538976562774,0.5325524761420536
27253,0.1333025007066047,0.8448348822888094
27254,0.8933272094265311,0.931564238687251
27255,0.13619442550675284,0.26613796092952063
27256,0.7726424635138959,0.8882777341604438
27257,0.23622226291139792,0.48168853992967287
27258,0.4814793085558119,0.7570909886864535
27259,0.6413056520941237,0.9359311206498291
27260,0.18222867691507041,0.3179667522688344
27261,0.12401155894761853,0.677125958651995
27262,0.15348662375548164,0.5917216794940924
27263,0.12884280393326863,0.08147203574435422
27264,0.12582142714119446,0.20509638125892668
27265,0.049479994236705925,0.3159679812252583
27266,0.11449338808657958,0.1889249312331326
27267,0.13970614979066479,0.6070133897857076
27268,0.11250866029470986,0.08491169348725826
27269,0.6836968521710807,0.5316235531786351
27270,0.12886152718039406,0.14960512917111393
27271,0.15972148366697356,0.2561556264299362
27272,0.06301235136177813,0.3203260890875682
27273,0.09573960004011657,0.14611474708509542
27274,0.12371668380697731,0.415125658117066
27275,0.13276209838005298,0.2500131515875421
27276,0.11734707242317909,0.14348375830543575
27277,0.07470402822926908,0.9049488199075976
27278,0.15900211619409582,0.26732921937895415
27279,0.12495095839378963,0.27372718405353547
27280,0.10893522947979958,0.35631983928746164
27281,0.1157175150871278,0.26475015253712725
27282,0.09146670333013424,0.8773261456782931
27283,0.14004329922750572,0.1790780714620311
27284,0.13506023849798018,0.6894346473691297
27285,0.12897059329375746,0.26059881709804716
27286,0.13967584655942733,0.38524177173966706
27287,0.24004184361442185,0.7264257749236935
27288,0.26190555083582695,0.7749485051879962
27289,0.2116015625312232,0.42855547131276034
27290,0.10976129966007933,0.062009496575092915
27291,0.5927088237858251,0.7523470931196602
27292,0.1061214201622835,0.758886820321497
27293,0.09339027672772854,0.9015264424259533
27294,0.11891042233505132,0.059483577336635375
27295,0.10615228010286643,0.907559768854372
27296,0.11192732761761903,0.7330114433231671
27297,0.07929487648224272,0.8559205718707906
27298,0.08952293209624479,0.25188356064016465
27299,0.14290898246382994,0.6243398139474836
27300,0.05426890225300656,0.7726941964339965
27301,0.11777050409493925,0.08187820632090667
27302,0.13893257117296223,0.6441855687395965
27303,0.09616066269663168,0.08961224233986802
27304,0.10714614311729065,0.789460960362153
27305,0.11139353269518935,0.09234722868348356
27306,0.17075934972269965,0.5755840551249917
27307,0.8873604169275218,0.8441733435391289
27308,0.10469891172973404,0.14742484084874483
27309,0.7162059360828102,0.9213243921410978
27310,0.14016834599594855,0.07671486953141762
27311,0.13842467045870388,0.2127440611923142
27312,0.10749360760939522,0.41255022078062087
27313,0.10659338032303474,0.08341055231508886
27314,0.10849345493417614,0.10685641347206024
27315,0.12057455686334179,0.189499607461204
27316,0.4518902903826829,0.8351708387462836
27317,0.14158564917258334,0.19788244499898577
27318,0.14392931591761673,0.2959097186013497
27319,0.3387907649978203,0.9235225574400342
27320,0.596941519178766,0.8540246485843196
27321,0.10600357744771405,0.724928221620514
27322,0.30500981772174873,0.5224792327889402
27323,0.09954683200464666,0.6267520723024608
27324,0.2474211263518477,0.63242210170835
27325,0.8804654460074539,0.900588775329202
27326,0.12001807280639223,0.6153003863351931
27327,0.0921410119414708,0.46934874760976825
27328,0.2429356849167323,0.678395640188431
27329,0.13202492922062148,0.29429604739672344
27330,0.11861711488987849,0.6139059677968012
27331,0.11089246819685276,0.12362411506428245
27332,0.10141100904394461,0.9446001886012638
27333,0.8383743267268191,0.7488863908709951
27334,0.09231471282345426,0.03880992471969395
27335,0.18937452935969798,0.17911670674302363
27336,0.10966146422285167,0.16767084202697213
27337,0.2392800846228662,0.8534372328645916
27338,0.2837477592469491,0.5
27339,0.19104930614435905,0.38537225318952534
27340,0.12132421168126226,0.1553435072022511
27341,0.11098601427105068,0.732634497793585
27342,0.07852740253850848,0.5722136811768989
27343,0.11937787558414409,0.0872647897443774
27344,0.13843304413011992,0.35282437514067
27345,0.11760387091775153,0.27038869731590987
27346,0.7689143778774191,0.9017817484764156
27347,0.8717670849372564,0.9185009553871666
27348,0.12099012277513041,0.33970027935110475
27349,0.13015722735622456,0.2425507721289917
27350,0.1437795353558737,0.9292822071178364
27351,0.6925081910571961,0.8300710893135959
27352,0.13556643563490317,0.4624626400016435
27353,0.12220714652961727,0.2595542997641762
27354,0.15936593535750018,0.7241975246980187
27355,0.28760309512342086,0.163249263273313
27356,0.15063632741806873,0.5415582909597753
27357,0.10100662831047533,0.349402389959369
27358,0.19390117207296603,0.7539996564227547
27359,0.3021468693110436,0.8176930957067045
27360,0.10692231342002365,0.6771904130912785
27361,0.1203884514065997,0.9250044763118977
27362,0.14327434113703816,0.5
27363,0.11025577081099071,0.17915233593843335
27364,0.10126493501936489,0.1574533659710649
27365,0.17691050138775719,0.721320865229432
27366,0.3404224672165606,0.7579907871729133
27367,0.14631161113639304,0.40073372875441005
27368,0.11555167569981034,0.6125755518493117
27369,0.11061060645320112,0.04993822718850077
27370,0.11165469198617989,0.7912387994198334
27371,0.1619756999544606,0.3535230174861532
27372,0.08850242517499891,0.08422578725533711
27373,0.7723481409987503,0.7170996313130521
27374,0.09089809125905687,0.3567644541052852
27375,0.11881289318365362,0.9234435670905944
